id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
1024;Belgium;Scrap;2872.0;6883.0;3443.0;7430.0;;;;;;;;e;nickel
1025;Belgium;Unwrought;13298.0;11883.0;9271.0;9684.0;11517.0;12067.0;11189.0;11360.0;10086.0;14865.0;12044.0;e;nickel
1026;Belgium;Unwrought alloys;2152.0;2479.0;1357.0;1838.0;3838.0;14106.0;12268.0;11971.0;10249.0;7178.0;2209.0;e;nickel
1027;Bulgaria;Scrap;48.0;364.0;1220.0;2.0;;;;;;;;e;nickel
1028;Czech Republic;Oxides;643.0;275.0;341.0;338.0;380.0;289.0;259.0;389.0;365.0;302.0;301.0;e;nickel
1029;Czech Republic;Scrap;601.0;2420.0;4558.0;3427.0;;;;;;;;e;nickel
1030;Czech Republic;Unwrought;758.0;228.0;126.0;272.0;725.0;1668.0;1143.0;1151.0;55.0;35.0;27.0;e;nickel
1031;Czech Republic;Unwrought alloys;;;;;;;8.0;25.0;41.0;159.0;183.0;e;nickel
1032;Denmark;Scrap;642.0;1063.0;1765.0;1244.0;;;;;;;;e;nickel
1033;Estonia;Scrap;1680.0;89.0;0.0;536.0;;;;;;;;e;nickel
1034;Estonia;Unwrought;2.0;0.0;2.0;2.0;539.0;2.0;;;;;;e;nickel
1035;Finland;Mattes;;;;7732.0;13387.0;9473.0;0.0;3002.0;25458.0;43785.0;56157.0;e;nickel
1036;Finland;Ores&concentrates;14069.0;0.0;8946.0;23411.0;55260.0;139017.0;103378.0;98765.0;82891.0;49265.0;63139.0;e;nickel
1037;Finland;Oxides;500.0;200.0;500.0;200.0;200.0;150.0;387.0;50.0;10.0;10.0;610.0;e;nickel
1038;Finland;Scrap;27.0;1511.0;323.0;33.0;;;;;;;;e;nickel
1039;Finland;Unwrought;40108.0;37202.0;31275.0;39472.0;36364.0;36113.0;34617.0;32400.0;40603.0;42321.0;41469.0;e;nickel
1040;France;Mattes;178.0;68.0;315.0;1306.0;1384.0;1240.0;1177.0;0.0;3.0;1340.0;101.0;e;nickel
1041;France;Scrap;7558.0;11435.0;30601.0;11685.0;;;;;;;;e;nickel
1042;France;Unwrought;10754.0;12095.0;9376.0;10997.0;11477.0;9535.0;6462.0;4930.0;3141.0;2060.0;1708.0;e;nickel
1043;France;Unwrought alloys;2475.0;1377.0;1307.0;1875.0;1818.0;2517.0;3707.0;3910.0;3668.0;4364.0;4048.0;e;nickel
1044;Germany;Mattes;20202.0;8687.0;13981.0;15998.0;19412.0;18951.0;22490.0;16795.0;17066.0;13017.0;14341.0;e;nickel
1045;Germany;Ores&concentrates;316.0;1619.0;2673.0;299.0;778.0;74.0;2222.0;1970.0;3265.0;3801.0;2677.0;e;nickel
1046;Germany;Scrap;5646.0;8227.0;9563.0;8600.0;;;;;;;;e;nickel
1047;Germany;Unwrought;5200.0;2617.0;3751.0;4184.0;4808.0;4922.0;5921.0;2748.0;2957.0;3726.0;3966.0;e;nickel
1048;Germany;Unwrought alloys;8988.0;3083.0;1866.0;4423.0;5036.0;5336.0;8353.0;5532.0;5181.0;13252.0;16669.0;e;nickel
1049;Greece;Ores&concentrates;231.0;144529.0;20284.0;120.0;;;;;;;;e;nickel
1050;Hungary;Scrap;81.0;203.0;;;;;;;;;;e;nickel
1051;Ireland;Scrap;236.0;220.0;557.0;269.0;;;;;;;;e;nickel
1052;Italy;Scrap;658.0;541.0;3537.0;627.0;;;;;;;;e;nickel
1053;Italy;Unwrought;972.0;1293.0;2408.0;2097.0;2182.0;2766.0;1645.0;3051.0;2785.0;2026.0;3274.0;e;nickel
1054;Italy;Unwrought alloys;;;;;;;1253.0;254.0;169.0;215.0;242.0;e;nickel
1055;Latvia;Scrap;199.0;3301.0;3108.0;2284.0;;;;;;;;e;nickel
1056;Latvia;Unwrought alloys;2.0;165.0;;;;;;;;;;e;nickel
1057;Netherlands;Mattes;2400.0;2900.0;1800.0;2400.0;1811.0;44.0;43.0;555.0;305.0;322.0;239.0;e;nickel
1058;Netherlands;Ores&concentrates;;260.0;40.0;11.0;74.0;1100.0;309.0;544.0;200.0;7000.0;1.0;e;nickel
1059;Netherlands;Oxide;;;;;;;;;;;;e;nickel
1060;Netherlands;Oxides;;;;1456.0;1294.0;1433.0;1205.0;832.0;1131.0;1185.0;821.0;e;nickel
1061;Netherlands;Scrap;4614.0;1711.0;1956.0;1793.0;;;;;;;;e;nickel
1062;Netherlands;Unwrought;117.0;105.0;165.0;49681.0;46929.0;45573.0;50653.0;47718.0;59677.0;41949.0;42059.0;e;nickel
1063;Netherlands;Unwrought alloys;;;;;;;657.0;223.0;241.0;144.0;96.0;e;nickel
1064;North Macedonia;Ores&concentrates;;0.0;60181.0;25579.0;16219.0;3575.0;4.0;2.0;2996.0;23964.0;0.0;e;nickel
1065;Norway;Mattes;;;;;;;;;;;;e;nickel
1066;Norway;Ores&concentrates;8093.0;2464.0;4818.0;7598.0;7969.0;5433.0;5397.0;8496.0;3486.0;2989.0;6153.0;e;nickel
1067;Norway;Oxides;;;;;;;;;;;;e;nickel
1068;Norway;Scrap;394.0;274.0;1042.0;582.0;;;;;;;;e;nickel
1069;Norway;Unwrought;88940.0;88080.0;91813.0;92705.0;91591.0;89413.0;86210.0;94311.0;94831.0;85724.0;90840.0;e;nickel
1070;Poland;Mattes;;1443.0;1134.0;0.0;;;;;;;;e;nickel
1071;Poland;Oxides;759.0;260.0;;;;;;;;;;e;nickel
1072;Poland;Scrap;647.0;260.0;416.0;749.0;;;;;;;;e;nickel
1073;Poland;Unwrought;334.0;172.0;1876.0;252.0;917.0;2617.0;3303.0;1998.0;973.0;705.0;614.0;e;nickel
1074;Portugal;Unwrought;;;;;;;;;;;;e;nickel
1075;Portugal;Unwrought alloys;;;;;;;;;;;;e;nickel
1076;Romania;Scrap;1397.0;1089.0;816.0;561.0;;;;;;;;e;nickel
1077;Romania;Unwrought alloys;;;;;;;;;;0.0;;e;nickel
1078;Slovakia;Scrap;1061.0;140.0;295.0;1368.0;;;;;;;;e;nickel
1079;Slovakia;Unwrought;259.0;201.0;68.0;84.0;0.0;1095.0;2147.0;125.0;0.0;0.0;4.0;e;nickel
1080;Slovenia;Unwrought;268.0;117.0;1544.0;520.0;692.0;527.0;141.0;155.0;124.0;359.0;231.0;e;nickel
1081;Slovenia;Unwrought alloys;;;;;;;934.0;484.0;470.0;584.0;644.0;e;nickel
1082;Spain;Ores&concentrates;127812.0;102105.0;106913.0;26597.0;20739.0;100228.0;133552.0;166143.0;8943.0;113.0;144.0;e;nickel
1083;Spain;Oxides;;;11.0;1.0;104.0;125.0;232.0;3.0;8.0;10.0;19.0;e;nickel
1084;Spain;Scrap;226.0;875.0;366.0;376.0;;;;;;;;e;nickel
1085;Spain;Unwrought;600.0;573.0;738.0;400.0;570.0;390.0;1175.0;343.0;250.0;234.0;350.0;e;nickel
1086;Spain;Unwrought alloys;;;;;;;202.0;261.0;313.0;376.0;354.0;e;nickel
1087;Sweden;Mattes;;;;;;;;;;;;e;nickel
1088;Sweden;Oxides;511.0;363.0;534.0;516.0;429.0;406.0;401.0;468.0;304.0;352.0;325.0;e;nickel
1089;Sweden;Scrap;1513.0;1376.0;1022.0;1137.0;;;;;;;;e;nickel
1090;Sweden;Unwrought;288.0;522.0;497.0;599.0;1690.0;385.0;1021.0;1258.0;457.0;257.0;290.0;e;nickel
1091;Switzerland;Scrap;1603.0;1519.0;1090.0;909.0;;;;;;;;e;nickel
1092;Switzerland;Unwrought;94.0;53.0;173.0;130.0;;;;;;;;e;nickel
1093;Turkey;Mattes;;;;;;;;1017.0;9687.0;21338.0;25169.0;e;nickel
1094;Turkey;Ores&concentrates;130179.0;99700.0;172682.0;378350.0;302100.0;104212.0;163916.0;80239.0;82970.0;239897.0;9302.0;e;nickel
1095;Turkey;Scrap;734.0;470.0;519.0;841.0;;;;;;;;e;nickel
1096;Turkey;Unwrought;232.0;141.0;292.0;96.0;204.0;223.0;373.0;243.0;320.0;368.0;178.0;e;nickel
1097;United Kingdom;Mattes;26.0;107.0;389.0;157.0;;;;555.0;237.0;226.0;65.0;e;nickel
1098;United Kingdom;Ores&concentrates;61.0;182.0;54.0;51.0;;;;0.0;0.0;5.0;12.0;e;nickel
1099;United Kingdom;Oxides;19.0;8.0;2.0;2.0;;;;2.0;0.0;1.0;0.0;e;nickel
1100;United Kingdom;Scrap;18229.0;12693.0;19361.0;17405.0;;;15772.0;11932.0;14443.0;11442.0;20460.0;e;nickel
1101;United Kingdom;Unwrought;26235.0;15834.0;18639.0;28994.0;30322.0;31742.0;27358.0;28518.0;30034.0;26493.0;23520.0;e;nickel
1102;United Kingdom;Unwrought alloys;4378.0;4753.0;4530.0;6025.0;6711.0;7324.0;7629.0;7085.0;7833.0;7437.0;7752.0;e;nickel
1103;Albania;Unwrought;;;;;;;;;;;;i;nickel
1104;Austria;Oxides;82.0;11.0;15.0;8.0;247.0;63.0;;;;;;i;nickel
1105;Austria;Scrap;1164.0;367.0;440.0;527.0;;;;;;;;i;nickel
1106;Austria;Unwrought;10511.0;4142.0;6894.0;9231.0;8830.0;8004.0;7366.0;6327.0;6875.0;8177.0;9529.0;i;nickel
1107;Austria;Unwrought alloys;;;;;;;1696.0;614.0;1238.0;13657.0;18023.0;i;nickel
1108;Belgium;Mattes;1250.0;499.0;330.0;598.0;1541.0;3770.0;;;;;;i;nickel
1109;Belgium;Ores&concentrates;;419.0;;;77.0;831.0;379.0;104.0;55910.0;42175.0;68156.0;i;nickel
1110;Belgium;Oxides;618.0;565.0;700.0;1033.0;576.0;1322.0;284.0;176.0;678.0;432.0;434.0;i;nickel
1111;Belgium;Scrap;566.0;288.0;918.0;1553.0;;;;;;;;i;nickel
1112;Belgium;Unwrought;29492.0;12037.0;15052.0;19170.0;19032.0;19343.0;20768.0;18279.0;16332.0;23710.0;24672.0;i;nickel
1113;Belgium;Unwrought alloys;723.0;1915.0;469.0;574.0;3035.0;11930.0;10110.0;11029.0;10328.0;6021.0;908.0;i;nickel
1114;Bulgaria;Unwrought;204.0;90.0;125.0;201.0;172.0;160.0;167.0;184.0;151.0;142.0;139.0;i;nickel
1115;Cyprus;Unwrought alloys;;;;;;;;;;;;i;nickel
1116;Czech Republic;Oxides;838.0;319.0;393.0;399.0;307.0;298.0;307.0;374.0;197.0;273.0;225.0;i;nickel
1117;Czech Republic;Scrap;473.0;1468.0;1257.0;178.0;;;;;;;;i;nickel
1118;Czech Republic;Unwrought;3728.0;2179.0;2560.0;3748.0;3761.0;2368.0;4032.0;3869.0;2935.0;2831.0;1955.0;i;nickel
1119;Czech Republic;Unwrought alloys;;;;;;;466.0;684.0;743.0;805.0;939.0;i;nickel
1120;Denmark;Ores&concentrates;;;;;;;;;;;;i;nickel
1121;Denmark;Scrap;100.0;122.0;382.0;234.0;;;;;;;;i;nickel
1122;Denmark;Unwrought;;;;;;;54.0;50.0;91.0;60.0;207.0;i;nickel
1123;Finland;Mattes;33247.0;22715.0;33986.0;35284.0;30443.0;29502.0;19562.0;26041.0;76574.0;102530.0;116499.0;i;nickel
1124;Finland;Ores&concentrates;290914.0;185202.0;217164.0;276892.0;276587.0;240116.0;307179.0;269701.0;209219.0;144848.0;152171.0;i;nickel
1125;Finland;Scrap;481.0;;;;;;;;;;;i;nickel
1126;Finland;Unwrought;18187.0;9192.0;14558.0;9946.0;0.0;7878.0;1233.0;1000.0;4000.0;3000.0;1000.0;i;nickel
1127;Finland;Unwrought alloys;14.0;792.0;17649.0;2688.0;0.0;490.0;4729.0;3000.0;5000.0;1000.0;1000.0;i;nickel
1128;France;Mattes;18952.0;20015.0;19921.0;19954.0;19395.0;19053.0;12042.0;11424.0;8478.0;3474.0;15078.0;i;nickel
1129;France;Ores&concentrates;413.0;1783.0;;;;;;;;;;i;nickel
1130;France;Oxides;560.0;310.0;524.0;412.0;;;;;;;;i;nickel
1131;France;Scrap;2166.0;1265.0;2164.0;2988.0;;;;;;;;i;nickel
1132;France;Unwrought;23368.0;10909.0;13964.0;21693.0;24002.0;16608.0;20214.0;24230.0;20677.0;30896.0;27414.0;i;nickel
1133;France;Unwrought alloys;9386.0;5364.0;5029.0;7345.0;5466.0;4943.0;5979.0;5936.0;6376.0;7027.0;3248.0;i;nickel
1134;Germany;Mattes;797.0;561.0;849.0;2048.0;1869.0;766.0;;;;;;i;nickel
1135;Germany;Ores&concentrates;1310.0;1087.0;1667.0;1184.0;8185.0;1637.0;3042.0;3562.0;2787.0;2555.0;2943.0;i;nickel
1136;Germany;Oxides;617.0;463.0;621.0;476.0;608.0;532.0;510.0;634.0;572.0;592.0;479.0;i;nickel
1137;Germany;Scrap;18316.0;8259.0;8584.0;11924.0;;;;;;;;i;nickel
1138;Germany;Unwrought;68767.0;42201.0;69282.0;68023.0;73360.0;66360.0;60726.0;57150.0;58375.0;65185.0;63196.0;i;nickel
1139;Germany;Unwrought alloys;6102.0;3839.0;8023.0;11778.0;23191.0;7844.0;11039.0;8364.0;10008.0;10126.0;10043.0;i;nickel
1140;Greece;Ores&concentrates;;;;;;;0.0;0.0;9.0;0.0;9317.0;i;nickel
1141;Hungary;Unwrought;69.0;219.0;346.0;35.0;47.0;159.0;302.0;306.0;308.0;439.0;280.0;i;nickel
1142;Ireland;Unwrought;1118.0;626.0;1503.0;1748.0;568.0;409.0;181.0;106.0;386.0;541.0;663.0;i;nickel
1143;Italy;Mattes;;93.0;1.0;4.0;78.0;1281.0;903.0;1140.0;759.0;204.0;0.0;i;nickel
1144;Italy;Scrap;892.0;763.0;1063.0;656.0;;1330.0;;;;;;i;nickel
1145;Italy;Unwrought;42339.0;25833.0;39586.0;38075.0;33635.0;28985.0;30904.0;33584.0;35096.0;43414.0;42137.0;i;nickel
1146;Italy;Unwrought alloys;2164.0;2841.0;1171.0;1314.0;2626.0;9793.0;6651.0;6835.0;4399.0;4262.0;2566.0;i;nickel
1147;Latvia;Ores&concentrates;;;;;;;;;;;;i;nickel
1148;Latvia;Unwrought;3.0;1.0;;0.0;585.0;102.0;;;;;;i;nickel
1149;Netherlands;Mattes;;;;;;;923.0;590.0;1160.0;1056.0;490.0;i;nickel
1150;Netherlands;Ores&concentrates;11.0;220.0;5940.0;9544.0;;;800.0;10.0;400.0;1800.0;3600.0;i;nickel
1151;Netherlands;Oxides;30.0;70.0;50.0;70.0;150.0;253.0;130.0;80.0;142.0;200.0;220.0;i;nickel
1152;Netherlands;Scrap;12647.0;4666.0;10852.0;4607.0;;;;;;;;i;nickel
1153;Netherlands;Unwrought;;;;50510.0;32005.0;41856.0;45272.0;32428.0;33333.0;12152.0;49876.0;i;nickel
1154;Netherlands;Unwrought alloys;1227.0;227.0;638.0;3548.0;982.0;1126.0;1386.0;770.0;531.0;210.0;53.0;i;nickel
1155;North Macedonia;Ores&concentrates;789929.0;985925.0;1210300.0;1393490.0;1518156.0;1259734.0;1391103.0;1358295.0;729732.0;534403.0;935799.0;i;nickel
1156;Norway;Mattes;178502.0;153437.0;170365.0;199173.0;190275.0;178840.0;162202.0;158354.0;162122.0;137437.0;162586.0;i;nickel
1157;Norway;Unwrought;201.0;199.0;235.0;246.0;250.0;175.0;131.0;171.0;203.0;188.0;174.0;i;nickel
1158;Poland;Mattes;;1468.0;1223.0;7.0;;;;;;;;i;nickel
1159;Poland;Ores&concentrates;;;;;;;;;;;;i;nickel
1160;Poland;Oxide;;;;;;;;;;;;i;nickel
1161;Poland;Oxides;44.0;34.0;38.0;28.0;263.0;29.0;;;;;;i;nickel
1162;Poland;Scrap;3683.0;2122.0;341.0;603.0;;;;;;;;i;nickel
1163;Poland;Unwrought;3398.0;1353.0;3350.0;2722.0;3189.0;3208.0;2261.0;3104.0;3310.0;3746.0;4014.0;i;nickel
1164;Poland;Unwrought alloys;;;;;;;257.0;231.0;254.0;204.0;214.0;i;nickel
1165;Portugal;Oxides;;;;;;;;;;;;i;nickel
1166;Portugal;Unwrought;524.0;316.0;312.0;221.0;322.0;516.0;434.0;520.0;472.0;472.0;491.0;i;nickel
1167;Romania;Scrap;;;;;;;;;;;;i;nickel
1168;Romania;Unwrought;338.0;288.0;456.0;224.0;190.0;216.0;193.0;424.0;321.0;315.0;225.0;i;nickel
1169;Serbia;Unwrought;174.0;116.0;;;118.0;147.0;64.0;183.0;130.0;213.0;395.0;i;nickel
1170;Slovakia;Scrap;11.0;0.0;52.0;312.0;;;;;;;;i;nickel
1171;Slovakia;Unwrought;190.0;120.0;112.0;617.0;103.0;2659.0;1855.0;258.0;157.0;155.0;94.0;i;nickel
1172;Slovenia;Mattes;;;;;;;;;;;;i;nickel
1173;Slovenia;Unwrought;2686.0;2020.0;2967.0;3230.0;4304.0;4469.0;1032.0;2343.0;2863.0;3361.0;4146.0;i;nickel
1174;Slovenia;Unwrought alloys;;;;;;;3158.0;2431.0;2434.0;2060.0;1066.0;i;nickel
1175;Spain;Ores&concentrates;;5.0;5.0;1.0;0.0;6888.0;11492.0;48.0;0.0;0.0;1.0;i;nickel
1176;Spain;Oxides;151.0;50.0;329.0;323.0;;;28.0;17.0;31.0;54.0;222.0;i;nickel
1177;Spain;Scrap;120.0;236.0;151.0;806.0;;;;;;;;i;nickel
1178;Spain;Unwrought;22668.0;12290.0;16540.0;17495.0;20230.0;18352.0;22034.0;18463.0;19733.0;20664.0;25751.0;i;nickel
1179;Spain;Unwrought alloys;2078.0;1345.0;2033.0;2593.0;2049.0;1510.0;1203.0;2682.0;4067.0;2138.0;816.0;i;nickel
1180;Sweden;Mattes;1490.0;1607.0;1239.0;1723.0;1008.0;777.0;;;;;;i;nickel
1181;Sweden;Oxides;;;;;;;0.0;0.0;6.0;194.0;54.0;i;nickel
1182;Sweden;Scrap;12215.0;8709.0;10491.0;10332.0;;;;;;;;i;nickel
1183;Sweden;Unwrought;25474.0;16544.0;23375.0;23191.0;17878.0;17406.0;18291.0;17408.0;21157.0;22781.0;23627.0;i;nickel
1184;Sweden;Unwrought alloys;1317.0;661.0;397.0;216.0;542.0;1226.0;839.0;579.0;403.0;228.0;594.0;i;nickel
1185;Switzerland;Unwrought;2054.0;1202.0;1370.0;1199.0;1320.0;1224.0;474.0;620.0;583.0;493.0;486.0;i;nickel
1186;Switzerland;Unwrought alloys;;;;;;;740.0;868.0;840.0;1019.0;649.0;i;nickel
1187;Turkey;Mattes;;;;;;;;;;;0.0;i;nickel
1188;Turkey;Oxides;;145.0;144.0;108.0;104.0;170.0;189.0;133.0;179.0;148.0;123.0;i;nickel
1189;Turkey;Unwrought;4038.0;2711.0;3391.0;4047.0;4012.0;4233.0;4223.0;5275.0;4995.0;4586.0;5400.0;i;nickel
1190;Turkey;Unwrought alloys;;;;;;;109.0;93.0;129.0;185.0;123.0;i;nickel
1191;United Kingdom;Mattes;63553.0;25929.0;50263.0;58519.0;57108.0;63129.0;59194.0;59668.0;68651.0;52114.0;50887.0;i;nickel
1192;United Kingdom;Ores&concentrates;241.0;150.0;16.0;1.0;;;;1.0;24.0;28.0;0.0;i;nickel
1193;United Kingdom;Oxides;13.0;1.0;6.0;5.0;;;;7.0;9.0;32.0;51.0;i;nickel
1194;United Kingdom;Scrap;10291.0;9593.0;8154.0;6741.0;;;;9125.0;11960.0;8337.0;10562.0;i;nickel
1195;United Kingdom;Unwrought;16888.0;8003.0;14200.0;12707.0;11521.0;8130.0;9031.0;8740.0;8653.0;10330.0;9857.0;i;nickel
1196;United Kingdom;Unwrought alloys;3210.0;3596.0;3310.0;4644.0;4771.0;4309.0;3771.0;3180.0;3044.0;4530.0;4591.0;i;nickel
1197;Albania;;3500.0;550.0;1954.0;3637.0;750.0;2151.0;5091.0;6280.0;3952.0;5323.0;4204.0;p;nickel
1198;Australia;;199190.0;165783.0;168475.0;215014.0;304152.0;292619.0;266181.0;225227.0;203135.0;185466.0;160022.0;p;nickel
1199;Botswana;;28940.0;29616.0;24931.0;15675.0;17948.0;22848.0;14958.0;16789.0;14273.0;0.0;0.0;p;nickel
1200;Brazil;;67116.0;36200.0;54100.0;74600.0;89600.0;77400.0;85600.0;182900.0;134600.0;83200.0;65300.0;p;nickel
1201;Burma;;;;0.0;0.0;0.0;9450.0;19706.0;22913.0;22562.0;21828.0;11475.0;p;nickel
1202;Canada;;259651.0;135037.0;160063.0;219025.0;211701.0;227743.0;228867.0;234519.0;235034.0;214302.0;185962.0;p;nickel
1203;China;;79500.0;84800.0;79800.0;89800.0;93300.0;93151.0;101067.0;101403.0;100219.0;102300.0;108200.0;p;nickel
1204;Colombia;;41638.0;51802.0;49433.0;37800.0;52372.0;49320.0;41221.0;36671.0;37091.0;40606.0;43055.0;p;nickel
1205;Cuba;;67300.0;65000.0;65400.0;68600.0;64600.0;55600.0;51600.0;50000.0;47800.0;49300.0;49000.0;p;nickel
1206;Dominican Republic;;18782.0;0.0;0.0;13528.0;15186.0;9355.0;0.0;0.0;9913.0;15632.0;19214.0;p;nickel
1207;Finland;;2400.0;735.0;12100.0;18244.0;19073.0;18560.0;19281.0;9383.0;20654.0;34641.0;43572.0;p;nickel
1208;Greece;;18600.0;9600.0;16100.0;21700.0;20600.0;19800.0;20600.0;20800.0;21800.0;19100.0;17900.0;p;nickel
1209;Guatemala;;;0.0;0.0;0.0;2440.0;9120.0;37222.0;46298.0;36939.0;54517.0;65710.0;p;nickel
1210;Indonesia;;223000.0;192900.0;305200.0;552400.0;1013000.0;1340000.0;188000.0;129600.0;204000.0;355000.0;651600.0;p;nickel
1211;Ivory Coast;;;;;;;0.0;0.0;0.0;0.0;400.0;12300.0;p;nickel
1212;Kazakhstan;;1600.0;;;;;;;;;;;p;nickel
1213;Kosovo;;3655.0;10565.0;9100.0;7728.0;4436.0;7607.0;6724.0;7418.0;4265.0;7120.0;4791.0;p;nickel
1214;Madagascar;;0.0;0.0;0.0;0.0;5695.0;25148.0;37053.0;47271.0;42105.0;35474.0;33183.0;p;nickel
1215;Morocco;;100.0;733.0;317.0;217.0;288.0;160.0;0.0;0.0;0.0;196.0;126.0;p;nickel
1216;New Caledonia;;105883.0;95649.0;131309.0;128732.0;131693.0;164406.0;175174.0;193199.0;204207.0;215382.0;216225.0;p;nickel
1217;North Macedonia;;15000.0;12000.0;1800.0;3600.0;1700.0;;;;;;;p;nickel
1218;Norway;;377.0;336.0;348.0;339.0;351.0;296.0;290.0;300.0;200.0;200.0;300.0;p;nickel
1219;Papua New Guinea;;0.0;0.0;0.0;0.0;5283.0;11369.0;20987.0;25582.0;22269.0;34666.0;35355.0;p;nickel
1220;Philippines;;80645.0;137350.0;184330.0;319354.0;317621.0;315633.0;393262.0;418292.0;300506.0;339377.0;344966.0;p;nickel
1221;Poland;;;600.0;570.0;850.0;840.0;570.0;780.0;840.0;770.0;720.0;700.0;p;nickel
1222;Russian Federation;;266800.0;261900.0;270000.0;270000.0;268700.0;264000.0;264000.0;261000.0;223000.0;221000.0;218000.0;p;nickel
1223;South Africa;;31700.0;34610.0;39960.0;43321.0;45945.0;51208.0;54956.0;56689.0;48994.0;48383.0;43236.0;p;nickel
1224;Spain;;8136.0;8029.0;6296.0;0.0;2398.0;7574.0;8631.0;7213.0;;;;p;nickel
1225;Turkey;;1500.0;1199.0;2539.0;848.0;3805.0;1076.0;3034.0;8637.0;9337.0;14770.0;13559.0;p;nickel
1226;United States of America;;;;0.0;0.0;0.0;0.0;4093.0;27167.0;23417.0;21302.0;17573.0;p;nickel
1227;Ukraine;;8000.0;;;;;;;;;;;p;nickel
1228;Venezuela;;10886.0;10400.0;12063.0;13400.0;8100.0;0.0;2500.0;2581.0;;;;p;nickel
1229;Vietnam;;;;0.0;0.0;0.0;1166.0;6854.0;8607.0;4272.0;0.0;0.0;p;nickel
1230;Zambia;;800.0;1500.0;2809.0;2869.0;;;;0.0;0.0;0.0;487.0;p;nickel
1231;Zimbabwe;;6354.0;4858.0;6133.0;7992.0;7899.0;12962.0;16633.0;16109.0;17743.0;16617.0;17850.0;p;nickel
1232;Australia;;108915.0;131210.0;101594.0;110214.0;125636.0;141251.0;137762.0;152978.0;120520.0;108500.0;114517.0;refineries;nickel
1233;Austria;;500.0;700.0;1000.0;500.0;500.0;500.0;600.0;700.0;700.0;700.0;700.0;refineries;nickel
1234;Brazil;;36000.0;32800.0;41900.0;43271.0;59779.0;57500.0;79600.0;77700.0;77100.0;68500.0;62200.0;refineries;nickel
1235;Burma;;;;0.0;0.0;0.0;9450.0;19706.0;22913.0;22562.0;21828.0;11475.0;refineries;nickel
1236;Canada;;167732.0;116909.0;105413.0;142445.0;146850.0;152728.0;149486.0;149716.0;158299.0;154759.0;137411.0;refineries;nickel
1237;China;;200300.0;253800.0;332300.0;435200.0;519200.0;693500.0;690500.0;600000.0;573400.0;670000.0;705000.0;refineries;nickel
1238;Colombia;;41638.0;51802.0;49443.0;37817.0;103967.0;49369.0;41221.0;36671.0;37091.0;40606.0;43055.0;refineries;nickel
1239;Cuba;;35600.0;33599.0;33972.0;34572.0;25700.0;16600.0;13300.0;14700.0;15000.0;15800.0;14700.0;refineries;nickel
1240;Dominican Republic;;18782.0;0.0;0.0;13528.0;15186.0;9355.0;0.0;0.0;9961.0;15363.0;18794.0;refineries;nickel
1241;Finland;;51963.0;41556.0;49772.0;49823.0;46275.0;44498.0;42750.0;60709.0;85424.0;85780.0;92591.0;refineries;nickel
1242;France;;13700.0;13900.0;12900.0;13700.0;13200.0;12100.0;8400.0;6500.0;4600.0;2300.0;3700.0;refineries;nickel
1243;Greece;;16640.0;8269.0;13960.0;18530.0;18630.0;17500.0;18481.0;17113.0;17071.0;16781.0;15720.0;refineries;nickel
1244;Guatemala;;;;0.0;0.0;0.0;0.0;4000.0;10826.0;8688.0;12416.0;14688.0;refineries;nickel
1245;India;;;;;;;290.0;490.0;1800.0;300.0;100.0;100.0;refineries;nickel
1246;Indonesia;;17566.0;12550.0;18688.0;19690.0;18372.0;21200.0;21900.0;38300.0;116300.0;204300.0;289900.0;refineries;nickel
1247;Japan;;156500.0;143500.0;166100.0;156900.0;169600.0;177810.0;177782.0;192789.0;195565.0;187046.0;186736.0;refineries;nickel
1248;Republic of Korea;;7113.0;19333.0;21173.0;17708.0;19870.0;23325.0;24903.0;34882.0;44857.0;43861.0;43386.0;refineries;nickel
1249;Kosovo;;5777.0;6365.0;7200.0;7500.0;4400.0;7600.0;6700.0;11700.0;5400.0;7500.0;5500.0;refineries;nickel
1250;Madagascar;;0.0;0.0;0.0;0.0;5695.0;25148.0;37053.0;47271.0;42105.0;35474.0;33183.0;refineries;nickel
1251;Morocco;;;;300.0;200.0;300.0;;;;;;;refineries;nickel
1252;New Caledonia;;37467.0;38230.0;39802.0;40513.0;45383.0;48370.0;62049.0;77530.0;95983.0;104094.0;107914.0;refineries;nickel
1253;North Macedonia;;15000.0;12000.0;14400.0;17300.0;19200.0;20000.0;18100.0;17700.0;10600.0;7200.0;10100.0;refineries;nickel
1254;Norway;;88700.0;88577.0;92185.0;92427.0;91687.0;91017.0;90526.0;91222.0;92735.0;86495.0;90758.0;refineries;nickel
1255;Poland;;;600.0;600.0;850.0;840.0;570.0;780.0;840.0;770.0;720.0;700.0;refineries;nickel
1256;Russian Federation;;257700.0;244800.0;262300.0;264900.0;254100.0;241800.0;234700.0;231200.0;188700.0;212300.0;158000.0;refineries;nickel
1257;South Africa;;38200.0;34200.0;34700.0;35900.0;32900.0;32200.0;34100.0;41900.0;42100.0;43000.0;39500.0;refineries;nickel
1258;Ukraine;;24700.0;15800.0;21900.0;17100.0;20800.0;21200.0;18600.0;17952.0;18100.0;15300.0;15807.0;refineries;nickel
1259;United Kingdom;;40800.0;17800.0;31600.0;37400.0;39400.0;42400.0;39100.0;38804.0;43104.0;37090.0;38211.0;refineries;nickel
